id,title,description,publisher,trove_url,download_text,issue_count,start_date,end_date,start_year,end_year,extent,place,issn,catalogue_url
nla.obj-530437353,Salt : authorized education journal of Australian Army and Air Force.,,"Educational Publications, Army Headquarters",https://nla.gov.au/nla.obj-530437353,https://trove-journals.s3.ap-southeast-2.amazonaws.com/salt-authorized-education-journal-of-australian-ar-nla.obj-530437353.zip,1,1941-01-01,1946-02-11,1946,1946,"volumes : illustrations, maps, portraits ; 19 cm",Australia,,https://nla.gov.au/nla.cat-vn1600061
nla.obj-2865719491,"Sands & McDougall's annual register and almanac ...: containing general Victorian information ... statistics, &c, of Victoria, New South Wales, Queensland, South Australia, Western Australia, Tasmania, and New Zealand.",,Sands and McDougall ; John Sands,https://nla.gov.au/nla.obj-2865719491,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sands-mcdougall-s-annual-register-and-almanac-cont-nla.obj-2865719491.zip,1,1864-01-01,1864-01-01,1864,1864,,Australia Victoria,,https://nla.gov.au/nla.cat-vn763854
nla.obj-2886165287,Sapsford's Australasian almanac for land and sea.,,Sapsford & Co.,https://nla.gov.au/nla.obj-2886165287,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sapsford-s-australasian-almanac-for-land-and-sea-nla.obj-2886165287.zip,1,1904-01-01,1905-01-01,1905,1905,3 v. : ill. ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn170316
nla.obj-2886190066,Sapsford's Queensland almanac and gazetteer.,,Sapsford & Co.,https://nla.gov.au/nla.obj-2886190066,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sapsford-s-queensland-almanac-and-gazetteer-nla.obj-2886190066.zip,2,1907-01-01,1916-01-01,1912,1916,11 v. : ill. ; 19 cm.,Queensland,,https://nla.gov.au/nla.cat-vn1695184
nla.obj-1568913049,Science and technology budget statement.,,Australian Govt. Pub. Service,https://nla.gov.au/nla.obj-1568913049,https://trove-journals.s3.ap-southeast-2.amazonaws.com/science-and-technology-budget-statement-nla.obj-1568913049.zip,8,1994-01-01,2000-06-30,1993,2000,v. ; 25 cm.,Australia,,https://nla.gov.au/nla.cat-vn2903487
nla.obj-510937014,Science of man and journal of the Royal Anthropological Society of Australasia.,,G. Watson,https://nla.gov.au/nla.obj-510937014,https://trove-journals.s3.ap-southeast-2.amazonaws.com/science-of-man-and-journal-of-the-royal-anthropolo-nla.obj-510937014.zip,149,1898-01-01,1913-11-01,1898,1913,v. ; 28 cm.,,,https://nla.gov.au/nla.cat-vn356198
nla.obj-20211747,Second Brigade monthly notes.,,The Second Infantry Brigade Depot],https://nla.gov.au/nla.obj-20211747,https://trove-journals.s3.ap-southeast-2.amazonaws.com/second-brigade-monthly-notes-nla.obj-20211747.zip,11,1917-01-01,1919-04-01,1917,1919,,Australia,,https://nla.gov.au/nla.cat-vn1716732
nla.obj-6860913,Second Southern magazine,,2nd Southern General Hospital,https://nla.gov.au/nla.obj-6860913,,0,1916-01-01,,,,1 v. ; 23 cm.,,,https://nla.gov.au/nla.cat-vn2140762
nla.obj-6860945,Second Southern magazine,,2nd Southern General Hospital,https://nla.gov.au/nla.obj-6860945,https://trove-journals.s3.ap-southeast-2.amazonaws.com/second-southern-magazine-nla.obj-6860945.zip,1,1916-01-01,1916-04-01,1916,1916,1 v. ; 23 cm.,,,https://nla.gov.au/nla.cat-vn2140762
nla.obj-725298615,Service publication,,Govt. Printer.,https://nla.gov.au/nla.obj-725298615,https://trove-journals.s3.ap-southeast-2.amazonaws.com/service-publication-nla.obj-725298615.zip,1,1913-01-01,1919-01-01,1919,1919,v. : ill. ; 25 cm.,Australia,,https://nla.gov.au/nla.cat-vn1422953
nla.obj-59478529,Shanghai Sunday times [electronic resource] = Tai wu shi bao xing qi kan,,E.A. Nottingham,https://nla.gov.au/nla.obj-59478529,https://trove-journals.s3.ap-southeast-2.amazonaws.com/shanghai-sunday-times-electronic-resource-tai-wu-s-nla.obj-59478529.zip,3,0019-01-01,2015-11-06,1932,2015,v. : ill. ; 57 cm.,,,https://nla.gov.au/nla.cat-vn3796161
nla.obj-17902884,Shropshire tatler,,s.n.],https://nla.gov.au/nla.obj-17902884,https://trove-journals.s3.ap-southeast-2.amazonaws.com/shropshire-tatler-nla.obj-17902884.zip,1,1917-01-01,1917-06-30,1917,1917,v. ; 21 cm.,Australia,,https://nla.gov.au/nla.cat-vn522003
nla.obj-6834754,Si-eda : annals of the men of Anzac.,,"Spottiswoode, Ballantyne",https://nla.gov.au/nla.obj-6834754,https://trove-journals.s3.ap-southeast-2.amazonaws.com/si-eda-annals-of-the-men-of-anzac-nla.obj-6834754.zip,2,1916-01-01,1916-06-01,1916,1916,v. ; 26 cm,,,https://nla.gov.au/nla.cat-vn1033324
nla.obj-2621242009,Silver Starr super comic,,Young's Merchandising,https://nla.gov.au/nla.obj-2621242009,https://trove-journals.s3.ap-southeast-2.amazonaws.com/silver-starr-super-comic-nla.obj-2621242009.zip,1,1949-01-01,1949-01-01,1949,1949,7 volumes : chiefly illustrations ; 27 cm,,,https://nla.gov.au/nla.cat-vn4601790
nla.obj-1404571565,Simmonds's colonial magazine and foreign miscellany,,Simmonds and Ward,https://nla.gov.au/nla.obj-1404571565,https://trove-journals.s3.ap-southeast-2.amazonaws.com/simmonds-s-colonial-magazine-and-foreign-miscellan-nla.obj-1404571565.zip,72,1844-01-01,1849-01-01,1844,1849,16 volumes : illustrations ; 23 cm.,Commonwealth countries,1460-6011,https://nla.gov.au/nla.cat-vn612792
nla.obj-578112846,Sitrep.,,State Emergency Services],https://nla.gov.au/nla.obj-578112846,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sitrep-nla.obj-578112846.zip,12,1976-01-01,1978-09-01,1975,1978,v. : ill. ; 24 cm.,New South Wales,0155-6398,https://nla.gov.au/nla.cat-vn1583799
nla.obj-3035407013,Slater's Queensland almanac for...,,George Slater.,https://nla.gov.au/nla.obj-3035407013,https://trove-journals.s3.ap-southeast-2.amazonaws.com/slater-s-queensland-almanac-for-nla.obj-3035407013.zip,1,1866-01-01,1868-01-01,1868,1868,4 volumes ; 21 cm.,Queensland,,https://nla.gov.au/nla.cat-vn247829
nla.obj-3012023778,"Slater's Queensland almanac, directory and gazetteer for ...",,Gordon and Gotch,https://nla.gov.au/nla.obj-3012023778,https://trove-journals.s3.ap-southeast-2.amazonaws.com/slater-s-queensland-almanac-directory-and-gazettee-nla.obj-3012023778.zip,1,1878-01-01,1903-01-01,1903,1903,27 volumes ; 22cm.,Queensland,,https://nla.gov.au/nla.cat-vn1770397
nla.obj-3012025505,Slater's almanac with diary.,,"Edwards, Dunlop & Co.",https://nla.gov.au/nla.obj-3012025505,https://trove-journals.s3.ap-southeast-2.amazonaws.com/slater-s-almanac-with-diary-nla.obj-3012025505.zip,4,1905-01-01,1917-01-01,1913,1917,14 v. : ill. ; 22cm.,Queensland,,https://nla.gov.au/nla.cat-vn247965
nla.obj-614143949,Slater's sixpenny diary and almanac.,,Geo. Slater & Co.,https://nla.gov.au/nla.obj-614143949,https://trove-journals.s3.ap-southeast-2.amazonaws.com/slater-s-sixpenny-diary-and-almanac-nla.obj-614143949.zip,4,1873-01-01,1915-01-01,1872,1915,volumes ; 21 cm.,,,https://nla.gov.au/nla.cat-vn1510472
nla.obj-2616536384,Snowy Baker's magazine.,,The Sydney and Melbourne Publishing Co. Ltd.,https://nla.gov.au/nla.obj-2616536384,https://trove-journals.s3.ap-southeast-2.amazonaws.com/snowy-baker-s-magazine-nla.obj-2616536384.zip,2,1912-01-01,1914-04-04,1913,1914,v. : ill. ; 25 cm.,,,https://nla.gov.au/nla.cat-vn2245829
nla.obj-2343729237,South Australian Odd Fellows' magazine [electronic resource].,,The Lodges,https://nla.gov.au/nla.obj-2343729237,https://trove-journals.s3.ap-southeast-2.amazonaws.com/south-australian-odd-fellows-magazine-electronic-r-nla.obj-2343729237.zip,1,1843-01-01,1843-07-01,1843,1843,1 issue ; 22 cm.,South Australia,1329-5578,https://nla.gov.au/nla.cat-vn89467
nla.obj-2872008095,South Australian almanack and general directory for ...,,Robert Thomas & Co.,https://nla.gov.au/nla.obj-2872008095,https://trove-journals.s3.ap-southeast-2.amazonaws.com/south-australian-almanack-and-general-directory-fo-nla.obj-2872008095.zip,3,1841-01-01,1843-01-01,1841,1843,4 volumes ; 19 cm.,South Australia,,https://nla.gov.au/nla.cat-vn1396312
nla.obj-2981820586,South-eastern star almanac and directory.,,South Eastern Star Printing & Publishing Co.,https://nla.gov.au/nla.obj-2981820586,https://trove-journals.s3.ap-southeast-2.amazonaws.com/south-eastern-star-almanac-and-directory-nla.obj-2981820586.zip,5,0019-01-01,1918-01-01,1914,1918,v. ; 17 cm.,,,https://nla.gov.au/nla.cat-vn589960
nla.obj-3073100850,"Southerly : the magazine of the Australian English Association, Sydney.",,Australasian Medical Publishing Co.,https://nla.gov.au/nla.obj-3073100850,https://trove-journals.s3.ap-southeast-2.amazonaws.com/southerly-the-magazine-of-the-australian-english-a-nla.obj-3073100850.zip,4,1939-01-01,1962-10-01,1962,1962,volumes : portraits ; 25 cm.,Australia,0038-3732,https://nla.gov.au/nla.cat-vn1595440
nla.obj-324022959,Special report,,Commonwealth Experimental Building Station,https://nla.gov.au/nla.obj-324022959,https://trove-journals.s3.ap-southeast-2.amazonaws.com/special-report-nla.obj-324022959.zip,1,1948-01-01,1959-01-01,1959,1959,no. : ill. ; 26-34 cm.,Australia,,https://nla.gov.au/nla.cat-vn1068988
nla.obj-4093756,Spray : the aquatic monthly.,,Bruce Smith,https://nla.gov.au/nla.obj-4093756,https://trove-journals.s3.ap-southeast-2.amazonaws.com/spray-the-aquatic-monthly-nla.obj-4093756.zip,1,1938-01-01,1938-11-01,1938,1938,v. : ill. ; 27 cm.,,,https://nla.gov.au/nla.cat-vn5058614
nla.obj-693985683,Spring exhibition : catalogue,,Art Society of New South Wales.,https://nla.gov.au/nla.obj-693985683,https://trove-journals.s3.ap-southeast-2.amazonaws.com/spring-exhibition-catalogue-nla.obj-693985683.zip,1,0018-01-01,1890-01-01,1890,1890,v. : ill ; 15 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn2901538
nla.obj-2640510514,Staff clarion,,The Society,https://nla.gov.au/nla.obj-2640510514,https://trove-journals.s3.ap-southeast-2.amazonaws.com/staff-clarion-nla.obj-2640510514.zip,79,1928-01-01,1939-10-24,1929,1939,v. :  23 cm.,,,https://nla.gov.au/nla.cat-vn2886244
nla.obj-18233880,Stanley Gibbons priced catalogue of war stamps.,,Stanley Gibbons Ltd.,https://nla.gov.au/nla.obj-18233880,https://trove-journals.s3.ap-southeast-2.amazonaws.com/stanley-gibbons-priced-catalogue-of-war-stamps-nla.obj-18233880.zip,5,0191-01-01,1918-12-01,1916,1918,volumes ; 18 cm.,,,https://nla.gov.au/nla.cat-vn1369360
nla.obj-2981945083,Star directory of the south-east.,,South Eastern Star Printing & Publishing Co.,https://nla.gov.au/nla.obj-2981945083,https://trove-journals.s3.ap-southeast-2.amazonaws.com/star-directory-of-the-south-east-nla.obj-2981945083.zip,3,1919-01-01,1921-01-01,1919,1921,v. ; 17 cm.,,,https://nla.gov.au/nla.cat-vn2112308
nla.obj-62681782,Star of England times.,,Star of England,https://nla.gov.au/nla.obj-62681782,https://trove-journals.s3.ap-southeast-2.amazonaws.com/star-of-england-times-nla.obj-62681782.zip,2,1915-01-01,1916-01-01,1915,1916,v. ; 33 cm.,,,https://nla.gov.au/nla.cat-vn587118
nla.obj-183600068,Starboard light.,,Published on board Devanha,https://nla.gov.au/nla.obj-183600068,https://trove-journals.s3.ap-southeast-2.amazonaws.com/starboard-light-nla.obj-183600068.zip,1,1919-01-01,1919-06-06,1919,1919,5 volumes ; 26-34 cm.,,,https://nla.gov.au/nla.cat-vn1754352
nla.obj-1284720519,States Grants (Science Laboratories) Act 1971. Statement of the payments authorised under section 3 of the Act during ...,,Govt. Printer,https://nla.gov.au/nla.obj-1284720519,,0,1974-01-01,,,,v. ; 25-30 cm.,Australia,,https://nla.gov.au/nla.cat-vn558045
nla.obj-83618527,Stead's review,,[Review of Reviews],https://nla.gov.au/nla.obj-83618527,https://trove-journals.s3.ap-southeast-2.amazonaws.com/stead-s-review-nla.obj-83618527.zip,13,1916-01-01,1917-06-23,1917,1917,v. : illustrations ; 25 cm.,,,https://nla.gov.au/nla.cat-vn1543351
nla.obj-302601229,Stead's review of reviews,,[Review of Reviews],https://nla.gov.au/nla.obj-302601229,https://trove-journals.s3.ap-southeast-2.amazonaws.com/stead-s-review-of-reviews-nla.obj-302601229.zip,13,1914-01-01,1915-12-15,1915,1915,v. : ill. ; 25 cm.,,,https://nla.gov.au/nla.cat-vn21969
nla.obj-2869462972,Steele Rudd's magazine.,,Steele Rudd's Magazine,https://nla.gov.au/nla.obj-2869462972,https://trove-journals.s3.ap-southeast-2.amazonaws.com/steele-rudd-s-magazine-nla.obj-2869462972.zip,1,1904-01-01,1905-04-01,1905,1905,4 v. : ill. ; 25 cm.,,,https://nla.gov.au/nla.cat-vn2271468
nla.obj-666418829,Stephen's Victorian almanac for ...,,Stephens.,https://nla.gov.au/nla.obj-666418829,https://trove-journals.s3.ap-southeast-2.amazonaws.com/stephen-s-victorian-almanac-for-nla.obj-666418829.zip,1,0186-01-01,1875-01-01,1875,1875,volumes ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn2635837
nla.obj-251365562,"Sterling album of world hits [music] : community song, dance & talkie hits.",Issues 1st [1935] - 3rd [1936],Sterling Music Publishers,https://nla.gov.au/nla.obj-251365562,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sterling-album-of-world-hits-music-community-song--nla.obj-251365562.zip,3,1935-01-01,,,,nos. of music ; 31 cm.,,,https://nla.gov.au/nla.cat-vn2926552
nla.obj-251386443,Sterling's community singing album of twenty popular songs [music].,Issues 3rd-14th,Sterling Music,https://nla.gov.au/nla.obj-251386443,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sterling-s-community-singing-album-of-twenty-popul-nla.obj-251386443.zip,12,1938-01-01,,,,12 nos. of music ; 29 cm.,,,https://nla.gov.au/nla.cat-vn2926488
nla.obj-251386366,Sterling's coronation community album of twenty popular songs [music].,Issues 1st-2nd,Sterling Music,https://nla.gov.au/nla.obj-251386366,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sterling-s-coronation-community-album-of-twenty-po-nla.obj-251386366.zip,2,1937-01-01,,,,2 nos. of music ; 29 cm.,,,https://nla.gov.au/nla.cat-vn1404014
nla.obj-248986423,"Sterling's song & dance album [music] : community songs, dance & talkie hits.",Issues 4th [1936] -36th [1952-1953?],Sterling Music Publishing Company,https://nla.gov.au/nla.obj-248986423,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sterling-s-song-dance-album-music-community-songs--nla.obj-248986423.zip,33,1936-01-01,,,,nos. of music. ; 32 cm.,,,https://nla.gov.au/nla.cat-vn2926576
nla.obj-3052658814,Stockholm conference eco.,,The Ecologist and Friends of the Earth.,https://nla.gov.au/nla.obj-3052658814,,0,0019-01-01,,,,v.,,,https://nla.gov.au/nla.cat-vn801907
nla.obj-3050325138,Stream.,,Stream],https://nla.gov.au/nla.obj-3050325138,https://trove-journals.s3.ap-southeast-2.amazonaws.com/stream-nla.obj-3050325138.zip,3,1931-01-01,1931-08-31,1931,1931,1 v. ; 25 cm.,Australia,,https://nla.gov.au/nla.cat-vn1674735
nla.obj-6833160,Strewth : a journal devoted to truth and wisdom.,,s.n.],https://nla.gov.au/nla.obj-6833160,https://trove-journals.s3.ap-southeast-2.amazonaws.com/strewth-a-journal-devoted-to-truth-and-wisdom-nla.obj-6833160.zip,2,1917-01-01,1917-12-22,1917,1917,v. ; 21 cm.,Australia,,https://nla.gov.au/nla.cat-vn2107466
nla.obj-415838474,Supplement to catalogue,,The Institute,https://nla.gov.au/nla.obj-415838474,https://trove-journals.s3.ap-southeast-2.amazonaws.com/supplement-to-catalogue-nla.obj-415838474.zip,5,0188-01-01,1897-11-01,1888,1897,volumes ; 25 cm.,Tasmania,,https://nla.gov.au/nla.cat-vn700153
nla.obj-2976860821,Supplement to the arranged catalogue of the books in the Australian Subscription Library.,,Printed by Kemp and Fairfax,https://nla.gov.au/nla.obj-2976860821,https://trove-journals.s3.ap-southeast-2.amazonaws.com/supplement-to-the-arranged-catalogue-of-the-books--nla.obj-2976860821.zip,2,1847-01-01,1947-01-01,1850,1947,v. ; 21 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn8560139
nla.obj-324030122,Survey sentinal,,2/1 Aust. Army Topo. Survey Coy.,https://nla.gov.au/nla.obj-324030122,https://trove-journals.s3.ap-southeast-2.amazonaws.com/survey-sentinal-nla.obj-324030122.zip,1,1943-01-01,1943-09-01,1943,1943,v. ; 21 cm.,Australia,,https://nla.gov.au/nla.cat-vn1190197
nla.obj-2791665399,Swansong ...,,The College,https://nla.gov.au/nla.obj-2791665399,,0,1978-01-01,,,,v. : ill. ; 25 cm.,Australian Capital Territory,,https://nla.gov.au/nla.cat-vn286862
nla.obj-590880447,Sydney telephone directory : pink pages.,,Postmaster-General's Dept,https://nla.gov.au/nla.obj-590880447,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sydney-telephone-directory-pink-pages-nla.obj-590880447.zip,1,1959-01-01,1960-11-01,1960,1960,v. ; 28cm.,New South Wales,,https://nla.gov.au/nla.cat-vn1822503
nla.obj-820136958,Sydney telephone directory.,,Australian Telecommunications Commission,https://nla.gov.au/nla.obj-820136958,https://trove-journals.s3.ap-southeast-2.amazonaws.com/sydney-telephone-directory-nla.obj-820136958.zip,44,1900-01-01,1954-11-01,1926,1954,,New South Wales,,https://nla.gov.au/nla.cat-vn505692
nla.obj-2622297789,T2 chatter.,,Snowy Mountains Hydro-electric Authority],https://nla.gov.au/nla.obj-2622297789,https://trove-journals.s3.ap-southeast-2.amazonaws.com/t2-chatter-nla.obj-2622297789.zip,22,1959-01-01,1960-10-01,1959,1960,v. ; 34 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn2021822
nla.obj-149549988,Talaiqu : a ga na pepe ai ra Qunantuna.,,Catholic Mission,https://nla.gov.au/nla.obj-149549988,https://trove-journals.s3.ap-southeast-2.amazonaws.com/talaiqu-a-ga-na-pepe-ai-ra-qunantuna-nla.obj-149549988.zip,1,1928-01-01,1931-06-30,1931,1931,v. ; 26 cm.,Papua New Guinea,,https://nla.gov.au/nla.cat-vn163869
nla.obj-754081281,Tegg's New South Wales pocket almanac and remembrancer.,,James Tegg,https://nla.gov.au/nla.obj-754081281,https://trove-journals.s3.ap-southeast-2.amazonaws.com/tegg-s-new-south-wales-pocket-almanac-and-remembra-nla.obj-754081281.zip,9,1836-01-01,1844-01-01,1836,1844,volumes : illustrations ; 13-15 cm.,,,https://nla.gov.au/nla.cat-vn475062
nla.obj-598267619,Tegg's monthly magazine.,,James Tegg,https://nla.gov.au/nla.obj-598267619,https://trove-journals.s3.ap-southeast-2.amazonaws.com/tegg-s-monthly-magazine-nla.obj-598267619.zip,5,1836-01-01,1836-07-01,1836,1836,5 v. ; 17 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn727693
nla.obj-2963619471,Territory of Nauru gazette.,,Govt. Printer,https://nla.gov.au/nla.obj-2963619471,,0,1965-01-01,,,,v. : ill. ; 34 cm.,Nauru,,https://nla.gov.au/nla.cat-vn1879767
nla.obj-2060262652,Territory of Papua : annual report for the period ...,,Commonwealth Govt. Printer,https://nla.gov.au/nla.obj-2060262652,https://trove-journals.s3.ap-southeast-2.amazonaws.com/territory-of-papua-annual-report-for-the-period-nla.obj-2060262652.zip,4,0194-01-01,1950-06-30,1945,1950,volumes ; 34 cm.,Papua New Guinea,,https://nla.gov.au/nla.cat-vn1293848
nla.obj-2844588946,"The ""Great Britain times,"" : a weekly newspaper published on board the screw steam ship ""Great Britain"" during her passage from Melbourne to Liverpool, commencing October 21st, and ending December 22nd, 1865",,E. Griffith,https://nla.gov.au/nla.obj-2844588946,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-great-britain-times-a-weekly-newspaper-publish-nla.obj-2844588946.zip,3,1866-01-01,1865-12-24,1865,1865,40 p. ; 26 cm,,,https://nla.gov.au/nla.cat-vn631173
nla.obj-8260878,"The ""Tingira"".",,Sydney and Melbourne Publishing Co.],https://nla.gov.au/nla.obj-8260878,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-tingira-nla.obj-8260878.zip,2,1918-01-01,1926-06-01,1918,1926,v. : illustrations ; 22 cm.,,,https://nla.gov.au/nla.cat-vn1593318
nla.obj-10414986,The 23rd : the voice of the battalion.,,The 23rd,https://nla.gov.au/nla.obj-10414986,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-23rd-the-voice-of-the-battalion-nla.obj-10414986.zip,30,1917-01-01,1919-04-01,1917,1919,v. : ill. ; 21 cm.,Australia,,https://nla.gov.au/nla.cat-vn585324
nla.obj-6142184,The 7th F.A.B. yandoo.,,7th F.A.B.,https://nla.gov.au/nla.obj-6142184,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-7th-f-a-b-yandoo-nla.obj-6142184.zip,22,1916-01-01,1919-08-18,1916,1919,v. ; 33 cm.,Australia,,https://nla.gov.au/nla.cat-vn2109418
nla.obj-53792792,"The Acts and ordinances of New South Wales by his excellency, ..., with the advice and consent of Legislative Council.",,Govt. Printer.,https://nla.gov.au/nla.obj-53792792,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-acts-and-ordinances-of-new-south-wales-by-his--nla.obj-53792792.zip,1,0018-01-01,,,,v. ; 33cm.,New South Wales,,https://nla.gov.au/nla.cat-vn1184639
nla.obj-55208664,The Acts of the Parliament of Western Australia.,,s.n.],https://nla.gov.au/nla.obj-55208664,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-acts-of-the-parliament-of-western-australia-nla.obj-55208664.zip,18,1891-01-01,1976-01-01,1897,1976,volumes ; 28 cm.,,,https://nla.gov.au/nla.cat-vn672744
nla.obj-25526819,The Ad-Club-mag.,,Ad Club of Victoria,https://nla.gov.au/nla.obj-25526819,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-ad-club-mag-nla.obj-25526819.zip,3,1914-01-01,1914-12-01,1914,1914,1 v. : ill. ; 29.,Victoria,,https://nla.gov.au/nla.cat-vn512638
nla.obj-2973285640,"The Adelaide almanac and directory for South Australia : together with official, ecclesiastical, legal, banking and mercantile directory",,"Printed and published by J. Williams, Stationer",https://nla.gov.au/nla.obj-2973285640,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-adelaide-almanac-and-directory-for-south-austr-nla.obj-2973285640.zip,11,1872-01-01,1883-01-01,1872,1883,"12 volumes : illustrations, map ; 22 cm.",South Australia,,https://nla.gov.au/nla.cat-vn758736
nla.obj-2873479770,"The Adelaide almanack town and country directory, and guide to South Australia ...",,"Printed and published by W. K. Thomas, Register and Observer General Printing Offices, C. Platts, E. S. Wigg, and W. C. Rigby ; Smith, Elder, and Co. and G. Street",https://nla.gov.au/nla.obj-2873479770,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-adelaide-almanack-town-and-country-directory-a-nla.obj-2873479770.zip,7,1864-01-01,1871-01-01,1864,1871,"8 volumes : illustrations, map ; 18 cm.",South Australia,,https://nla.gov.au/nla.cat-vn2281110
nla.obj-2887631687,The Almanac of Australia and official record.,,George Robertson,https://nla.gov.au/nla.obj-2887631687,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-almanac-of-australia-and-official-record-nla.obj-2887631687.zip,1,1882-01-01,1882-01-01,1882,1882,,Australia,,https://nla.gov.au/nla.cat-vn1657111
nla.obj-163753218,The Antipodean.,,George Robertson.,https://nla.gov.au/nla.obj-163753218,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-antipodean-nla.obj-163753218.zip,1,1892-01-01,1897-01-01,1897,1897,32 v. ; 25 cm.,,,https://nla.gov.au/nla.cat-vn2784902
nla.obj-35702476,The Anzac records gazette,,MEF,https://nla.gov.au/nla.obj-35702476,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-anzac-records-gazette-nla.obj-35702476.zip,4,1915-01-01,1916-03-04,1915,1916,v. ; 25 cm.,Australia New Zealand,,https://nla.gov.au/nla.cat-vn585014
nla.obj-488856769,The Athenian mercury : resolving weekly all the most nice and curious questions propos'd by the ingenious.,,Printed for P. Smart,https://nla.gov.au/nla.obj-488856769,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-athenian-mercury-resolving-weekly-all-the-most-nla.obj-488856769.zip,1,1691-01-01,,,,v. ; 32 cm.,,,https://nla.gov.au/nla.cat-vn448359
nla.obj-3050340018,The Austral boy.,,Leon Stone,https://nla.gov.au/nla.obj-3050340018,,0,1921-01-01,,,,v. : ill. ; 20 cm.,Australia,,https://nla.gov.au/nla.cat-vn2308466
nla.obj-184529667,The Austral chronicle : a bi-weekly journal.,,S.S. Austral,https://nla.gov.au/nla.obj-184529667,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-austral-chronicle-a-bi-weekly-journal-nla.obj-184529667.zip,8,1886-01-01,1886-04-26,1886,1886,v. : ill. ; 25cm.,,,https://nla.gov.au/nla.cat-vn2980746
nla.obj-2979334874,The Australasian meteorological almanac for ...,,s.n.],https://nla.gov.au/nla.obj-2979334874,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-australasian-meteorological-almanac-for-nla.obj-2979334874.zip,1,1899-01-01,1899-01-01,1899,1899,1 v. ; 20 cm.,Australia New Zealand,,https://nla.gov.au/nla.cat-vn2193877
nla.obj-19507012,"The Australasian naval & military annual : with which is incorporated 'The Call', the Journal of the Australian National Defence League, N.S.W. Division.",,Angus & Robertson,https://nla.gov.au/nla.obj-19507012,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-australasian-naval-military-annual-with-which--nla.obj-19507012.zip,2,1912-01-01,1912-01-01,1911,1912,"v. : ill., ports. ; 24 cm.",Australia,,https://nla.gov.au/nla.cat-vn1338167
nla.obj-381313795,The Australasian news.,,S.S. Australasian,https://nla.gov.au/nla.obj-381313795,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-australasian-news-nla.obj-381313795.zip,3,1884-01-01,,,,"v. : ill., map ; 24 cm.",,,https://nla.gov.au/nla.cat-vn1331608
nla.obj-32547138,The Australasian pastoralists' review : a monthly journal and record of all matters affecting the pastoral and landed interests throughout Australasia.,,"Twopenny, Pearce and Co.",https://nla.gov.au/nla.obj-32547138,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-australasian-pastoralists-review-a-monthly-jou-nla.obj-32547138.zip,80,1891-01-01,1899-06-15,1891,1899,v. : ill.,Australia,0314-7096,https://nla.gov.au/nla.cat-vn1296823
nla.obj-2979324853,The Australasian weather forecaster and almanac for land and sea : containing reliable forecasts for ...,,"[Publisher not identified], BIG Printing House",https://nla.gov.au/nla.obj-2979324853,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-australasian-weather-forecaster-and-almanac-fo-nla.obj-2979324853.zip,3,1916-01-01,1919-01-01,1916,1919,9 volumes : illustrations ; 22 cm,Australia New Zealand,,https://nla.gov.au/nla.cat-vn7046807
nla.obj-3148488628,The Australian Broadcasting Commission presents Howard Jacobs' new A.B.C. Dance Orchestra in association with Cecil Norman pianist arranger.,,Australian Broadcasting Commission,https://nla.gov.au/nla.obj-3148488628,https://trove-journals.s3.ap-southeast-2.amazonaws.com/the-australian-broadcasting-commission-presents-ho-nla.obj-3148488628.zip,4,0199-01-01,1937-07-25,1936,1937,v. : ill. ; 22 cm.,Australia,,https://nla.gov.au/nla.cat-vn813109
